word,phonetic,translation,part_of_speech
concert,,n. 音乐会，演奏会,n
microbiology,,n. 微生物学,n
stainless,,a. 不锈的；无污点的，无瑕疵的,a
hallowed,,a. 受崇敬的；神圣（化）的,a
terminal,,n. 终点，终端；终点站，航站楼  a. 末端的,n
climate,,n. 气候；风气，思潮,n
relevance,,n. 中肯，适当；相关性,n
reluctant,,a. 不情愿的，勉强的；难得到的，难处理的,a
regularity,,n. 规律性，规则性；整齐，匀称,n
laterality,,n. 对一侧面的偏重，偏向一侧状态,n
predominant,,a. 卓越的，突出的；支配的，主要的，盛行的,a
trek,,vi./n. 牛拉车；艰苦跋涉,v
daunt,,vt. 使气馁，使胆怯,v
itinerary,,n. 行程表；旅行路线，旅行计划,n
acclimatise,,v. （使……）服水土；（使……）适应新环境,v
meadow,,n. 草地,n
forthcoming,,a. 即将到来的,a
structure,,n. 结构；构造；建筑物  vt. 系统安排；精心组织,n
quantity,,n. 数量，数目；量；众多，大宗,n
integral,,a. 不可或缺的，构成整体所必需的；完整的，完备的,a
intensive,,a. 加强的；密集的,a
acknowledge,,v. 承认，确认；致意；感谢,v
liquor,,v. 烈性酒；含酒精饮料,v
presence,,n. 出席；存在；仪态,n
develop,,v. 发展；生长，形成；开发,v
blast,,v. 爆破，炸毁  n. 一阵（大风）；冲击,v
pudding,,n. 布丁,n
greatly,,ad. 非常；很；极大地,ad
sporadically,,ad. 偶发地；零星地,ad
imitate,,vt. 模仿，模拟；仿效,v
constitution,,n. 宪法，章程；体质，体格；组成，形成,n
photography,,n. 摄影术，摄影,n
modem,,n. 调制解调器,n
advocate,,vt. 拥护，支持；提倡   /ˈædvəkət/ n. 拥护者，支持者；提倡者,v
maintenance,,n. 维持；保养；抚养费,n
spouse,,n. 配偶,n
furnace,,n. 熔炉,n
expedition,,n. 远征，探险，考察；（短途的）旅行，出行；远征队，探险队，考察队,n
incendiary,,a. 放火的，能引起燃烧的；煽动性的,a
expansion,,n. 扩大，扩张,n
encase,,vt. 装入，包住,v
invalid,,a. （指法律上）无效的，作废的；无可靠根据的，站不住脚的；有病的，伤残的  /ˈɪnvəlɪd/ n. （需要有人照顾的）病弱者，残疾者,a
unbiased,,a. 公正的，没有偏见的,a
postpone,,v. 延迟，延期,v
skim,,v. 撇去；掠过，擦过；浏览，略读,v
preface,,n. 序言，引言  vt. 为……写序言；以……为开端,n
retain,,vt. 保留；保持,v
culminate,,vi. （以某种结果）告终；（在某一点）结束,v
robotic,,a. 机器人的；像机器人的，呆板面机械的,a
profile,,n. 面部的侧影，侧面轮廓；传略，人物简介  vt. 扼要介绍；写传略（或简介）,n
salinity,,n. 盐分，盐度,n
aggravation,,n. 加重；恶化；愤怒，恼怒,n
incident,,n. 发生的事；事件，事变,n
previous,,a. 以前的，在……之前的；早先的，稍前的,a
spice,,n. 香料，调味品  vt. 使增添趣味；往……加香料,n
bore,,v. 使厌烦；钻孔  n. 令人讨厌的人（或事）,v
lull,,n. 间歇，暂停；平静期,n
county,,n. 郡，县,n
betray,,vt. 出卖，泄露（秘密等）；辜负；流露情感,v
underlying,,a. 表面下的，下层的，在下面的；根本的；潜在的，隐含的,a
dispiriting,,a. 令人沮丧的，使人气馁的,a
opulent,,a. 豪华的，华丽的，富裕的；丰富的，丰饶的,a
plush,,a. 豪华的，舒适的  n. 长毛绒,a
dispense,,vt. 分发，分配；提供,v
behalf,,n. 利益；代表,n
initial,,a. 最初的，开始的；词首的  n. 词首大写字母,a
govern,,v. 统治，管理；控制，支配,v
mingle,,v. （使）混合，（使）联结；相往来；混杂其中,v
charter,,n. 纲领，宣言；宪章；包租  vt. 包租（飞机，船等）；特许设立，给……发许可证，给予特权,n
formidable,,a. 可怕的；难以应付的，难以克服的,a
belt,,n. 腰带；地带,n
relay,,n. 接力赛；中继设备  /ˈriːleɪ; rɪˈleɪ/ vt. 传送；转播,n
crockery,,n. 陶器；瓦器,n
diversify,,v. （使）多样化,v
threshold,,n. 入门，门槛；界限；开端，起点,n
vacation,,n. 假期；休假,n
skyscraper,,n. 摩天楼,n
draft,,n. 草稿，草案；汇票；征兵，服役；通风，气流  vt. 起草，草拟；选派，抽调；征募，征召……入伍,n
deter,,v. 威慑，吓住，（使）断念,v
promising,,a. 有希望的；有前途的,a
goal,,n. 球门；射门，进球得分；目标,n
crush,,vt. 碾碎；压服，压垮；镇压，制服；压碎，压坏,v
stream,,n. 溪流；一股  v. 流出,n
urgent,,a. 紧急的，紧迫的；催促的，急切的,a
thigh,,n. 大腿,n
maximise,,vt. 使增加到最大限度，最佳化；充分利用,v
sleek,,a. （毛发等）光滑而有光泽的；时髦的；豪华的  vt. 使（毛发等）光滑发亮,a
entrust,,vt. 委托，交付，托付,v
pamper,,vt. 纵容，娇惯；精心护理,v
veterinarian,,n. 兽医,n
demolition,,n. 拆除；破坏，毁坏,n
derelict,,a. 被抛弃的；衰退的，破败的  n. 遗弃物；无家可归者，社会弃儿,a
synchronise,,v. （使）同步发生，同速进行,v
ornamental,,a. 装饰性的，装饰的,a
estuary,,n. （江河入海口的）河口，河口湾,n
leaflet,,n. 传单，散页印刷品；小册子  v. 散发传单（或小册子）,n
cascade,,n. 小瀑布,n
irritate,,vt. 使烦躁；使疼痛；刺激,v
hatch,,v. 孵出，孵化；策划  n. （门、地板或天花板上的）开口；（飞机等的）舱门,v
commence,,v. 开始，着手,v
initiative,,n. 倡议，新方案；主动性，积极性；主动权,n
track,,n. 小路；跑道  v. 跟踪，追踪,n
fruitful,,a. 多产的，富饶的；富有成效的,a
stationary,,a. 静止的，不动的，固定的；稳定的,a
superficial,,a. 表面的；肤浅的,a
crawl,,vi. 爬，爬行；缓慢进行  n. 缓慢（或费力）的进行；自由泳,v
rotate,,v. （使）旋转，转动；轮流，轮换,v
spoil,,v. 损坏，破坏，糟蹋；宠坏，溺爱；（食物）变质  n. [pl.] 战利品，掠夺物，赃物,v
flask,,n. 长颈瓶；烧瓶,n
camper,,n. 露营者，宿营者,n
attend,,v. 出席，参加；随同，陪同；专心，注意,v
rim,,n. （圆形物体的）边，缘,n
motivate,,vt. 使有动机；激励，激发,v
patent,,vt. 取得专利权  n. 专利（权）  /ˈpeɪtnt/ a. 显而易见的；有专利的，受专利保护的,v
architect,,n. 建筑师，设计师；创造者,n
symptom,,n. 症状；征候，征兆,n
tremendous,,a. 极大的，巨大的；非常的，惊人的,a
destination,,n. 目的地，终点；目标,n
welfare,,n. 福利,n
envisage,,vt. 展望，想象；面对,v
binoculars,,n. 双筒望远镜,n
glutamate,,n. 谷氨酸；谷酸盐,n
spoilage,,n. 变质；损坏,n
misconception,,n. 误解，错误想法,n
vegetation,,n. 植物，草木,n
conceptual,,a. 观念的，概念的,a
modification,,n. 修改，改正,n
erroneous,,a. 错误的，不正确的,a
robust,,a. 健壮的，强壮的；坚定的,a
immense,,a. 巨大的，广大的,a
baron,,n. 贵族；男爵,n
independence,,n. 独立，自主,n
intense,,a. 强烈的，剧烈的；紧张的；热情的，热切的,a
thesis,,n. 论文,n
withdraw,,v. 收回；撤退；缩回，退出；提取（钱）,v
sceptical,,a. 怀疑的，猜疑的,a
flicker,,n./vi. 闪烁；一闪而过,n
cord,,n. 线；带,n
lower,,a. 较低的；下面的  v. 降低，减少,a
primary,,a. 最初的，初级的；首要的，基本的,a
coincide,,vi. 同时发生；一致,v
mess,,n. 凌乱  v. 弄糟，搞乱,n
design,,n. 设计，构想；图样，图案；企图，图谋  v. 设计；谋划，构思,n
insist,,v. 坚持，坚决认为；一定要,v
crew,,n. 全体船员；工作人员；队，组,n
exhaustion,,n. 精疲力竭；耗尽,n
geographical,,a. 地理学的；地理的,a
indigenous,,a. 土产的，本地的，本土的,a
consistent,,a. 一致的，协调的；相符的，相容的,a
sympathetic,,a. 同情的，体谅的；赞同的，支持的；和谐的,a
personalize,,vt. 使成为私人的；在（物品）上标出主人姓名（或记号）；个人化,v
incompatible,,a. 不兼容的，不能和谐共存的，不协调的，合不来的,a
predominate,,vi. 统治，支配；（数量、力量上）占优势,v
complexity,,n. 复杂，复杂性；复杂的事物,n
terrestrial,,a. 陆地的，陆生的，陆栖的；地球的,a
commission,,n. 委托；佣金  v. 授权，委托,n
beware,,v. 谨防，当心,v
compensation,,n. 补偿，赔偿；赔偿物；赔偿金,n
issue,,n. 问题，争论点；发行；（报刊的）一期；分发，流出  vt. 颁布；发行；流出；分发，发给,n
finite,,a. 有限的；限定的,a
curly,,a. 卷曲的，波浪式的,a
wildlife,,n. 野生生物,n
swallow,,v. 吞咽；忍受  n. 燕子,v
hasty,,a. 草率的，匆忙的,a
geometry,,n. 几何；几何学,n
stuff,,n. 原料，材料  vt. 填进；让……吃饱,n
landward,,a./ad. 向陆的/地，近陆的/地,a
vigorous,,a. 朝气蓬勃的；有力的,a
subordinate,,n. 下属  a. 下级的；次要的  vt. 使处于次要地位，把……列在下级；使服从,n
correspond,,vi. 相一致，符合；通信；相当于，相应,v
farewell,,n. 告别；欢送会,n
adjacent,,a. 邻近的，毗连的,a
charity,,n. 慈善；施舍；慈善机构,n
comedy,,n. 喜剧；喜剧性（事件）,n
gorgeous,,a. 华丽的；极好的,a
recommend,,vt. 推荐；劝告；使受欢迎,v
survive,,v. 活下来；幸免于；比……活得长，比……长命,v
grim,,a. 严厉的；可怕的；讨厌的,a
apparatus,,n. 器械，器具，仪器；机构，组织,n
dome,,n. 圆屋顶；穹顶,n
formal,,a. 正式的；正规的,a
explore,,v. 探险，探索；仔细检查，探究,v
extension,,n. 伸展；延长部分；电话分机,n
consist,,vi. 由……组成，由……构成；在于，存在于,v
brew,,v. 酿造；冲泡；酝酿,v
sacrifice,,n. 牺牲，牺牲品；献祭，供奉；祭品，供物  v. 牺牲，献祭,n
degenerate,,vi. 退化  /dɪˈdʒenərət/ a. 退化的,v
intelligent,,a. 聪明的，理智的,a
historian,,n. 历史学家，历史学工作者,n
fancy,,a. 别致的  vt. 想象  n. 想象力,a
aspiration,,n. 强烈的愿望；志向,n
considerable,,a. 相当大（或多）的，可观的；值得考虑的，重要的,a
clumsy,,a. 笨拙的；不得体的,a
gleam,,vi. 闪烁；流露  n. 闪光,v
plastic,,a. 塑料（制）的,a
fascinate,,v. 强烈地吸引，使着迷,v
supervise,,vt. 监督，管理；指导,v
evaluate,,vt. 评价，估价,v
curiosity,,n. 好奇，好奇心；稀奇或罕见的事物或人，古玩,n
residential,,a. 居住的，住宅的；寄宿的,a
sole,,a. 唯一的，独有的  n. 鞋底，袜底；脚底,a
decade,,n. 十年，十年期,n
survey,,n. 调查，勘察；测量，勘测；审视  /səˈveɪ/ vt. 调查，检视（建筑物等）；测量，勘测；俯瞰，眺望,n
fitting,,n. 试穿；装置  a. 适合的,n
rudimentary,,a. 基本的，初步的；未充分发展的，发育不成熟的；退化的,a
courtship,,n. 求爱或追求；求爱期，追求期,n
ritual,,n. 典礼，（宗教等的）仪式；例行公事，老规矩  a. 作为仪式一部分的，仪式的；例行的,n
stereoscopic,,a. 有立体视觉的；有立体效果的,a
interface,,n. 界面；接口；接合点,n
preliminary,,a. 开端的，预备的，初步的  n. [常pl.] 初步做法，起始行为,a
turbid,,a. 混浊的；紊乱的,a
repertoire,,n. （剧团等）常备剧目；（剧团、演员等的）全部节目,n
monotonous,,a. 单调的，无聊的,a
speculation,,n. 推测，思索；投机活动，投机买卖,n
resemble,,vt. 与……相似，像,v
perspective,,n. （判断事物的）角度，方法；透视法,n
rendition,,n. 表演，扮演，演唱；翻译；视觉再现,n
metaphorical,,a. 隐喻的,a
interpret,,v. 解释，说明；口译，翻译,v
perimeter,,n. 周长；周边,n
jerk,,v. 使猝然一动；猛拉  n. 急推，急扭；抽搐,v
visual,,a. 视觉的，用于视觉的,a
doctoral,,a. 博士的,a
distort,,vt. 扭曲；曲解；变形,v
expose,,vt. 使暴露，揭露,v
sponge,,n. 海绵  v. 用湿海绵（或布）擦，揩,n
audition,,n. 试演；试听，试音,n
reliable,,a. 可靠的，可依赖的,a
abstraction,,n. 抽象,n
mount,,n. 山，山峰；支架，底座  v. 登上；骑上；发起；镶嵌,n
announce,,vt. 宣布；声称,v
headline,,n. 大字标题； [常pl.] 头版头条新闻,n
horror,,n. 害怕，恐怖,n
collapse,,v./n. 坍塌，崩溃；晕倒,v
assistance,,n. 协助，援助,n
discriminate,,v. 区别；歧视,v
destructive,,a. 破坏（性）的,a
authority,,n. 权力，管辖权； [pl.] 官方，当局；权威，专家,n
mild,,a. 温柔的；温和的；轻微的,a
capacity,,n. 容量，容积；能量，能力,n
latitude,,n. 纬度； [pl.] 纬度地区；（言行等的）自由,n
circus,,n. 马戏团；环形广场,n
comet,,n. 彗星,n
grin,,v./n. 咧嘴笑,v
democratic,,a. 民主的，有民主精神的,a
install,,vt. 安顿，安置；安装，设置；正式任命，使正式就职,v
faculty,,n. 才能；学院，系；（学院或系的）全体教学人员,n
cucumber,,n. 黄瓜,n
institution,,n. （行业）协会；机构；制度；习俗；团体；设立，制定,n
probability,,n. 可能性；概率,n
bizarre,,a. 奇形怪状的；怪诞的,a
gravity,,n. 重力,n
cap,,vt. 盖在……上面  n. 帽子,v
external,,a. 外面的，表面的,a
absurd,,a. 荒谬的，荒唐的,a
separate,,v. 使分离，使分开；划分，区分；分离，分开；分居  /ˈseprət/ a. 分离的，分开的；不同的，特别的,v
inclination,,n. 爱好；趋势；倾斜,n
pressure,,n. 压力，压强；强制，压迫  vt. 对……施加压力（或影响）；迫使，说服,n
conviction,,n. 定罪；坚信，确信,n
tranquility,,n. 宁静，安静,n
facilitate,,vt. 使便利，使容易；推动，帮助,v
grand,,a. 宏伟的；大的,a
acumen,,n. 敏锐；精明,n
dissertation,,n. 专题论文,n
heap,,n. （一）堆；大量  vt. （使）成堆,n
blame,,vt. 责怪，责备,v
frame,,n. 框架  vt. 给……镶框,n
installment,,n. 分期付款；（连载或连播的）一集,n
symbolism,,n. 符号的使用；（尤指文艺中的）象征主义，象征手法,n
ascribe,,vt. 把……归因于,v
abstract,,a. 抽象的；抽象派的  n. 摘要，梗概；抽象  /əbˈstrækt/ vt. 摘要，提炼；抽象化,a
disruption,,n. 动乱；打乱；破坏,n
self-esteem,,n. 自尊；自负,n
literate,,a. 有读写能力的；有文化的；博学的,a
extinction,,n. 灭绝，绝种；熄灭,n
endanger,,vt. 危及，危害,v
perception,,n. 看法；感觉；洞察力,n
prediction,,n. 预言，预料，预报,n
foster,,v. 培养，培育（某物）；鼓励，促进；领养  a. 收养,v
ancestral,,a. 祖先的；祖传的,a
rekindle,,vt. 重新点燃；使复苏,v
revival,,n. （健康、力量或知觉的）恢复，复原；苏醒，复活；复兴；重新使用；重新流行,n
inevitable,,a. 不可避免的，必然（发生）的,a
disenchantment,,n. 失望，不抱幻想,n
acupuncture,,n. 针刺疗法，针灸,n
loath,,a. 不情愿的，勉强的,a
orthodox,,a. 正统的，传统的,a
popularity,,n. 普及，流行,n
amplify,,v. 详述；放大（声音等）,v
reliance,,n. 依靠，依赖,n
nightmare,,n. 噩梦；可怕的事物,n
leap,,n. 跳跃；激增  v. 跳；冲,n
conscious,,a. 自觉的；意识到的；神志清醒的,a
divine,,a. 神的；神授的，天赐的,a
decompose,,v. （使）分解，（使）腐烂,v
investigate,,v. 调查,v
underneath,,ad. 在下面  prep. 在……下面  n. 下部,ad
division,,n. 分开，分隔；分配；分歧；除（法）；部门，科，司,n
gamble,,v. 赌博，打赌；投机；冒险,v
ancient,,a. 古老的；年老的,a
strand,,n. 股，缕；部分，方面,n
specimen,,n. 范例，样品；样本，标本,n
motive,,n. 动机，目的,n
furious,,a. 狂怒的；激烈的,a
alternative,,a. 可供替代的；非传统的，另类的  n. 可供选择的事物,a
access,,vt. 进入；使用  n. 通道，入径；机会；权利,v
whaling,,n. 捕鲸,n
exhilaration,,n. 高兴；兴奋,n
inland,,a. 内陆的  /ˏɪnˈlænd/ ad. 向内地（或内陆）,a
migrate,,v. （候鸟等）迁徙；移居,v
barrel,,n. 桶，圆筒,n
claim,,v. 要求；声称，主张；索赔  n. 要求；主张，断言；索赔,v
digest,,v. 消化；领会  /ˈdaɪdʒest/ n. 文摘,v
decipher,,vt. 破译；解释,v
extraordinary,,a. 不同寻常的，非常的,a
aluminium,,n. 铝,n
stale,,a. 不新鲜的；陈腐的,a
