word,phonetic,translation,part_of_speech
friendly,,友好的；亲切的；支持的；融洽的；和睦的 adv. 友善地；温和地 n. (Friendly)人名；(英)弗兰德利,adj
wall,,墙壁；围墙；似墙之物 v. 用墙围住；围以墙 adj. 墙壁的,n
weak,,[经] 疲软的；虚弱的；无力的；不牢固的,adj
money,,钱；货币；财富,n
railway,,（英）铁路；轨道；铁道部门 vi. 乘火车旅行,n
tool,,工具；用具；器械；机床；手段 v. 使用工具；用机床装备工厂,n
careless,,粗心的；无忧无虑的；淡漠的 n. (Careless)人名；(英)凯尔利斯,adj
helpful,,有帮助的；有益的,adj
five,,五；五个；五美元钞票 num. 五；五个 adj. 五的；五个的,n
european,,欧洲的；欧洲人的 n. 欧洲人,adj
term,,术语；学期；期限；条款；(代数式等的)项 v. 把…叫做,n
yellow,,黄色的；黄皮肤的 n. 黄色；黄种人；黄色颜料 v. 使变黄或发黄,adj
mirror,,镜子；真实的写照；榜样 v. 反射；反映,n
condition,,条件；情况；环境；身份 v. 决定；使适应；使健康；以…为条件,n
position,,位置；方位；职位；工作；姿态；站位 v. 安置；把……放在适当位置,n
fish,,捕鱼；钓鱼；用钩捞取 n. 鱼；鱼类,v
rule,,统治；管辖；裁定 n. 统治；规则,v
why,,哎呀！什么？ adv. 为什么,int
visit,,访问；参观；逗留 v. 访问；参观；视察,n
courage,,勇气；胆量,n
doll,,洋娃娃；玩偶；无头脑的美丽女人 v. 把…打扮得花枝招展,n
may,,五月,n
spring,,春天；弹簧；泉水；活力；跳跃 adj. 春天的 v. 生长；涌出；跃出；裂开,n
no,,不 adj. 没有；不是 n. 不；否决票 abbr. 数字（number）；元素锘（nobelium）的符号,adv
joy,,欢乐；快乐；乐趣；高兴 v. 欣喜；欢喜,n
wait,,等候；推迟；延缓 n. 等待；等候,v
elephant,,象；大号图画纸,n
dare,,挑战；挑动 v. 敢冒；不惧,n
general,,一般的；普通的；综合的；大体的 n. 一般；将军；上将；常规,adj
moment,,片刻；瞬间；时刻；重要；契机,n
wise,,明智的；聪明的；博学的 v. 使知道；教导 n. (Wise)人名；(英)怀斯,adj
glass,,玻璃；玻璃制品；镜子 v. 反映；给某物加玻璃,n
menu,,菜单,n
wide,,广泛的；宽的；广阔的；张大的；远离目标的 adv. 广泛地；广阔地；充分地 n. 大千世界,adj
course,,科目；课程；过程；进程；道路；路线；航向；一道菜 v. 追赶；跑过,n
gentleman,,先生；绅士；有身份的人,n
open,,公开的；敞开的；空旷的；坦率的；营业着的 v. 开始；展现 n. 公开；空旷；户外,adj
morning,,早晨；黎明；初期,n
soft,,软的；柔软的；温柔的；温和的；软弱的；笨的 adv. 柔软地；温和地 n. 柔性；柔软的东西；柔软部分,adj
upstairs,,在楼上；向楼上；上楼；往楼上 adj. 楼上的 n. 楼上,adv
vacation,,假期；（房屋）搬出 v. 休假；度假,n
fifty,,五十；五十个；编号为50的东西 adj. 五十的；五十个的；众多的,n
to,,向前；（门等）关上 prep. 到；向；（表示时间、方向）朝…方向 n. (To)人名；(柬)多；(中)脱(普通话·威妥玛),adv
kill,,杀死；扼杀；使终止；抵消 n. 杀戮；屠杀 adj. 致命的；致死的,v
seven,,七个；七 n. 七个；七 adj. 七的；七个的,num
space,,空间；太空；距离 v. 留间隔,n
fridge,,电冰箱,n
ball,,球；舞会 v. 成团块,n
fly,,飞；驾驶飞机；飘扬 n. 飞行；苍蝇；两翼昆虫 adj. 敏捷的,v
ask,,问；询问；要求；需要；邀请；讨价 n. (Ask)人名；(芬、瑞典)阿斯克,v
hand,,手；手艺；帮助；指针；插手 v. 传递；交给；支持；搀扶,n
scarf,,围巾；嵌接；嵌接处；头巾领巾 v. 披嵌接；用围巾围,n
development,,发展；开发；发育；住宅小区（专指由同一开发商开发的）；[摄] 显影,n
flat,,平的；单调的；不景气的；干脆的；平坦的；扁平的；浅的 adv. （尤指贴着另一表面）平直地；断然地；水平地；直接地；完全地 n. 平地；公寓；平面 vt. 使变平；[音乐]使（音调）下降；尤指降半音 vi. 逐渐变平；[音乐]以降调唱（或奏）,adj
below,,在下面；在较低处；在本页下面 prep. 在…下面 n. (Below)人名；(英、德、芬、瑞典)贝洛,adv
fantastic,,奇异的；空想的；异想天开的；古怪的；极好的；极出色的；不可思议的；不切实际的 n. 古怪的人,adj
world,,世界；领域；世俗；全人类；物质生活,n
since,,因为；由于；既然；自…以来；自…以后 prep. 自…以来；自…以后 adv. 后来,conj
itself,,它自己；它本身,pron
whole,,完整的；纯粹的 n. 整体；全部,adj
terrible,,可怕的；很糟的；令人讨厌的 adv. 很；非常,adj
such,,这样的；如此的 n. (Such)人名；(英)萨奇；(德)祖赫,adj
farm,,种田；务农；经营农场 n. 农场；农家；畜牧场,v
magazine,,杂志；弹药库；胶卷盒,n
lazy,,懒惰的；懒洋洋的；怠惰的；慢吞吞的 n. (Lazy)人名；(德)拉齐,adj
repair,,修理；修复 n. 修理；修补；修补部位,v
activity,,活动；行动；活跃,n
effort,,努力；成就,n
everybody,,每个人；人人,pron
victory,,胜利；成功；克服,n
brown,,棕色的；褐色的；太阳晒黑的 v. 变成褐色 n. 褐色；棕色,adj
bowl,,碗；木球；大酒杯 v. 玩保龄球；滑动；平稳快速移动,n
nice,,精密的；美好的；细微的；和蔼的 n. (Nice)人名；(英)尼斯,adj
competition,,竞争；比赛；竞赛,n
pocket,,口袋；钱；容器 v. 隐藏；忍受；将…放入衣袋 adj. 小型的；袖珍的；金钱上的,n
september,,九月,n
minute,,分；分钟；片刻；一会儿；备忘录；笔记；会议记录 v. 将…记录下来 adj. 微小的；详细的 [maɪˈnjuːt; US -ˈnuːt; maɪˋnut],n
finger,,手指；指针；指状物 v. 伸出；用手指拨弄,n
surprise,,惊奇；诧异；突然袭击 v. 使惊奇；奇袭 adj. 令人惊讶的,n
share,,分享；分担；分配 n. 份额；股份,v
bottom,,底部；末端；臀部；尽头 adj. 底部的 v. 装底；测量深浅；查明真相,n
fair,,公平的；美丽的；白皙的；[气象] 晴朗的 adv. 公平地；直接地；清楚地 v. 转晴 n. 展览会；市集；美人,adj
nod,,点头；打盹；摆动 v. 点头；点头表示,n
thank,,感谢 n. 感谢 int. 谢谢,v
on,,向前地；作用中；行动中；继续着 prep. 向；朝……；关于；在……之上；在……时候 adj. 开着的；发生着的；正在进行中 n. (On)人名；(日)温(姓、名)；(缅、柬、印)翁,adv
usual,,通常的；惯例的；平常的,adj
improve,,改善；增进；提高…的价值,v
rice,,稻；米饭 v. 把…捣成米糊状,n
god,,神；（大写首字母时）上帝 vt. 膜拜；崇拜,n
sort,,种类；方式；品质 v. 分类；协调；交往,n
international,,国际组织；国际体育比赛；外国居留者；国际股票 adj. 国际的；两国（或以上）国家的；超越国界的；国际关系的；世界的,n
empty,,空的；无意义的；无知的；徒劳的 v. 使失去；使…成为空的 n. 空车；空的东西,adj
sense,,感觉；功能；观念；道理；理智 v. 感觉到；检测,n
expensive,,昂贵的；花钱的,adj
lift,,举起；提升；鼓舞；空运；抄袭 n. 电梯；举起；起重机；搭车,v
lay,,躺下；产卵；搁放；放置；铺放；涂；敷 adj. 世俗的；外行的；没有经验的 n. 位置；短诗；花纹方向；叙事诗；性伙伴,v
guess,,猜测；认为；推测；猜中 n. 猜测；推测,v
just,,只是；仅仅；刚才；刚刚；正好；恰好；实在；刚要 adj. 公正的；合理的；正直的；正义的；正确的；公平的；应得的 n. (Just)人名；(英)贾斯特；(法)朱斯特；(德、匈、波、捷、挪)尤斯特；(西)胡斯特,adv
ever,,永远；曾经；究竟 n. (Ever)人名；(英)埃弗；(俄)叶韦尔；(西、法)埃韦尔,adv
able,,能；[经管] 有能力的；能干的 n. (Able)人名；(伊朗)阿布勒；(英)埃布尔,adj
hers,,她的（所有格） n. (Hers)人名；(法)埃尔,pron
today,,今天；现今 n. 今天；现今,adv
chairman,,主席；会长；董事长,n
government,,政府；政体；管辖,n
camera,,照相机；摄影机,n
of,,关于；属于；…的；由…组成的,prep
bamboo,,竹；竹子 vt. 为…装上篾条 adj. 竹制的；土著居民的,n
work,,工作；[物] 功；产品；操作；职业；行为；事业；工厂；著作；文学、音乐或艺术作品 v. 使工作；操作；经营；使缓慢前进,n
about,,关于；大约 adj. 在附近的；四处走动的；在起作用的 adv. 大约；周围；到处 n. 大致；粗枝大叶；不拘小节的人,prep
family,,家庭；亲属；家族；子女；[生]科；语族；[化]族 adj. 家庭的；家族的；适合于全家的,n
cheer,,欢呼；使高兴；为…加油 n. 欢呼；愉快；心情；令人愉快的事,v
december,,十二月,n
ago,,以前；以往 adj. 以前的；过去的 n. (Ago)人名；(英、西、意、塞、瑞典)阿戈,adv
potato,,[作物] 土豆；[作物] 马铃薯,n
ok,,好的；不错的 adv. 行；很好 int. 好；可以 v. 对…表示同意 n. 同意,adj
own,,拥有；承认 adj. 自己的；特有的 n. 自己的,v
achieve,,取得；获得；实现；成功,v
full,,完全的；完整的；满的；充满的；丰富的；完美的；丰满的；详尽的 adv. 十分；非常；完全地；整整 v. 把衣服缝得宽大 n. 全部；完整,adj
cooker,,炊具；烹饪用水果；窜改者,n
discuss,,讨论；论述；辩论,v
enough,,足够地；充足地 n. 很多；充足 adj. 充足的 int. 够了！,adv
hill,,小山；丘陵；斜坡；山冈,n
banana,,香蕉；喜剧演员；大鹰钩鼻,n
people,,人；人类；民族；公民 v. 居住于；使住满人,n
notebook,,笔记本；笔记簿；手册,n
agreement,,协议；同意；一致,n
review,,回顾；复习；评论；检讨；检阅 v. 回顾；检查；复审,n
china,,中国 adj. 中国的；中国制造的,n
it,,[指无生命的东西、动物、植物]它；这；那 abbr. 信息技术information technology,pron
tea,,茶叶；茶树；茶点 vt. 给…沏茶 vi. 喝茶；进茶点,n
prevent,,预防；防止；阻止,v
clear,,清楚的；清澈的；晴朗的；无罪的 v. 通过；清除；使干净；跳过 adv. 清晰地；完全地 n. 清除；空隙,adj
rush,,冲进；匆促；急流；灯心草 adj. 急需的 v. 使冲；突袭；匆忙地做；飞跃,n
ancient,,古代的；古老的；过时的；年老的 n. 古代人；老人,adj
handbag,,手提包,n
suggest,,提议；建议；启发；使人想起；显示；暗示,v
worth,,值…的 n. 价值；财产,adj
plane,,飞机；平面；程度；水平 v. 刨；乘飞机旅行；翱翔 adj. 平的；平面的,n
three,,三；三个 num. 三 adj. 三的；三个的,n
greeting,,问候；招呼；祝贺 v. 致敬；欢迎（greet的现在分词）,n
whatever,,不管什么样的 pron. 无论什么；诸如此类 conj. 无论什么,adj
repeat,,重复；复制；背诵 n. 重复；副本,v
january,,一月,n
orange,,橙色的；橘色的 n. 橙；橙色；桔子,adj
october,,[天] 十月,n
during,,在…的时候；在…的期间 n. (During)人名；(法)迪兰；(瑞典、利比)杜林,prep
hamburger,,汉堡包；火腿汉堡；牛肉饼；肉饼；碎牛肉,n
answer,,回答；符合 n. 回答；答案；答辩,v
something,,某事；某物 n. 重要的人；值得重视的事 adv. 非常；有点；大约 adj. 大约；有点象,pron
notice,,通知；布告；注意；公告 v. 通知；注意到；留心,n
proud,,自豪的；得意的；自负的 n. (Proud)人名；(英)普劳德,adj
introduce,,介绍；引进；提出；采用,v
fat,,肥的；胖的；油腻的；丰满的 n. 脂肪；肥肉 v. 养肥；在…中加入脂肪,adj
beach,,海滩；湖滨 v. 将…拖上岸,n
ruler,,尺；统治者；[测] 划线板；划线的人,n
study,,学习；研究；课题；书房；学问 v. 学习；考虑；攻读；细察,n
sure,,确信的；可靠的；必定的 adv. 当然；的确 n. (Sure)人名；(英)休尔,adj
pardon,,原谅；赦免；宽恕 v. 原谅；赦免；宽恕,n
decide,,决定；解决；判决,v
diary,,日志；日记；日记簿,n
grandchild,,孙子；孙女；外孙；外孙女,n
excite,,激起；刺激…；使…兴奋,v
square,,平方的；正方形的；直角的；正直的 v. 使成方形；与…一致 n. 平方；广场；正方形 adv. 成直角地,adj
cd,,光盘；激光唱片（Compact Disc）；呼叫设备（Calling Device）；中央地区（Central District）；商务部（Commerce Department）,abbr
century,,世纪；百年；（板球）一百分,n
suppose,,假设；认为；让（虚拟语气）；推想 conj. 假使…结果会怎样,v
mention,,提到；谈到；提及；论及；说起 n. 提及；说起,v
motorcycle,,摩托车；机动车 v. 骑摩托车,n
radio,,收音机；无线电广播设备 v. 用无线电进行通信,n
service,,服务；服侍；服役；仪式 adj. 服务性的；耐用的；服现役的 v. 维修；检修；保养,n
look,,看；期待；注意；面向；看上去像 n. 看；样子；面容,v
chance,,机会；际遇；运气；侥幸；可能性 v. 偶然发生；冒……的险,n
by,,通过；被；依据；经由；在附近；在……之前 adv. 通过；经过；附近；[互联网] 白俄罗斯的国家代码顶级域名,prep
rubber,,橡胶；橡皮；合成橡胶；按摩师 adj. 橡胶制成的 v. 涂橡胶于；用橡胶制造,n
us,,我们,pron
early,,早期的；早熟的 adv. 提早；在初期 n. (Early)人名；(英)厄尔利,adj
someone,,有人；某人,pron
primary,,主要的；初级的；基本的 n. 原色；最主要者,adj
difference,,差异；不同；争执,n
whale,,猛揍；使惨败 n. 鲸；巨大的东西,v
true,,真实的；正确的 adv. 真实地；准确地 n. 真实；准确 v. 装准,adj
grape,,葡萄；葡萄酒；葡萄树；葡萄色,n
indian,,印度的；印第安人的；印第安语的 n. 印度人；印第安人；印第安语,adj
communicate,,通讯；传达；相通；交流；感染,v
yard,,院子；码（英制中丈量长度单位；1码=3英尺）；庭院；帆桁 vt. 把…关进或围在畜栏里,n
secret,,秘密；秘诀；机密 adj. 秘密的；机密的,n
jump,,跳跃；暴涨；惊跳 v. 跳跃；使跳跃；跳过；突升,n
i,,我 n. 碘元素；英语字母I,pron
ant,,蚂蚁,n
industry,,产业；工业；勤勉,n
into,,到…里；深入…之中；成为…状况；进入到…之内 n. (Into)人名；(芬、英)因托,prep
while,,虽然；然而；当……的时候 n. 一会儿；一段时间 v. 消磨；轻松地度过,conj
wood,,木材；木制品；树林 vi. 收集木材 vt. 植林于；给…添加木柴,n
behind,,落后于；支持；晚于 adv. 在后地；在原处 n. 屁股,prep
teacher,,教师；导师,n
american,,美国人；美洲人；美国英语 adj. 美国的；美洲的；地道美国式的,n
that,,那；那个 adv. 那么；那样 conj. 因为；以至于 adj. 那；那个 n. (That)人名；(德)塔特,pron
