word,phonetic,translation,part_of_speech
contrary,,反对命题,n
contradict,,反驳；否认,v
propagation,,繁殖；传播；蔓延,n
propagate,,传播；普及；繁殖,v
toss,,翻来覆去,v
decree,,法令；政令,n
flannel,,法兰绒,n
valve,,阀；阀门；电子管,n
originate,,发源；首创,v
spokesman,,发言人；代言人,n
outlet,,发泄（感情等）的方法,n
incidence,,发生率；影响；入射,n
generate,,发生；产生；生成,v
invoice,,发票；发货清单,n
detector,,发觉者；探测器,n
flame,,燃烧,v
exert,,发挥（威力）；施加,v
luminous,,发光的；夜明的,adj
beam,,发光；发热；开怀大笑,v
motive,,发动的；运动的,adj
dynamo,,发电机,n
rattle,,发出格格声,v
dioxide,,二氧化物,n
bait,,饵；引诱物,n
subsequent,,尔后的,adj
whereas,,而；却；反之,conj
youngster,,儿童；少年；年轻人,n
offspring,,儿女；子孙；后代,n
malice,,恶意；蓄意犯罪,n
spite,,恶意；怨恨,n
nightmare,,恶梦；经常的恐惧,n
yoke,,轭；牛轭；枷锁,n
deprive,,夺去；使（人）失去,v
mountainous,,多山的；山一般的,adj
windy,,多风的；刮风的,adj
versatile,,多方面的；通用的,adj
stew,,炖 n. 炖菜,v
mop,,拖把；墩布；洗碗刷,n
halve,,对分；平摊,v
symmetrical,,对称的；匀称的,adj
symmetry,,对称（性）；匀称,n
provoke,,对…挑衅；激发,v
resent,,对…不满；怨恨,v
alignment,,排成直线；结盟；联合,n
assert,,断言；宣称；维护,v
affirm,,断言；证实,v
shortage,,短缺；不足额,n
ferry,,渡船 v. 运送,n
jealousy,,妒忌；嫉妒；猜忌,n
cuckoo,,杜鹃；布谷鸟,n
gamble,,赌博 v. 冒…的险,n
jam,,堵塞 v. 使…堵塞,n
distinct,,清楚的,adj
solo,,独唱；独奏；独唱曲,n
dictator,,独裁者；专政者,n
linger,,逗留；徘徊；拖延,v
tease,,逗乐；戏弄,v
fighter,,战斗机；斗争者,n
champion,,斗士；提倡者,n
insight,,洞察力；洞悉；见识,n
cavity,,洞；穴；空腔,n
jelly,,冻；果冻；胶状物,n
mobilize,,动员；动员起来,v
grease,,动物脂；脂肪,n
disturbance,,动乱；干扰,n
kinetic,,动力（学）的；活动的,adj
orient,,东方；亚洲；远东,n
location,,定位；测位,n
theorem,,定理；原理；原则,n
subscribe,,订购；认购；预订,v
summit,,顶点；最高点；极度,n
sculpture,,雕刻品；雕刻（术）,n
electronics,,电子学,n
pressure,,大气压力,n
capacitor,,电容器,n
capacitance,,电容；电容量,n
electrode,,电极；电焊条,n
electrician,,电工；电气技师,n
telex,,电传；用户电报,n
kindle,,点燃；着火,v
geology,,地质学；（某地）地质,n
basement,,地下室；地窖；底层,n
geographical,,地理的；地区（性）的,adj
magistrate,,地方法官,n
mortgage,,抵押贷款 v. 抵押,n
hostile,,敌对的；不友好的,adj
whisper,,低声地讲；私下说,v
underestimate,,低估；看轻,v
murmur,,低沉连续的声音,n
equivalent,,等面（体）积的,adj
enroll,,登记；招收；参军,v
burner,,煤气头,n
triumphant,,得胜的；得意洋洋的,adj
clatter,,得得声；卡嗒声,n
morality,,道德；美德；品行,n
theft,,盗窃；偷窃（行为）,n
attendance,,到场；出席人数,n
between,,当中；中间,adv
yolk,,蛋黄；卵黄,n
cartridge,,弹药筒,n
detain,,扣押；拘留；耽搁,v
simple,,单纯的；迟钝的,adj
simplicity,,单纯；质朴,n
fill,,担任（职务）；填补,v
jug,,带柄水罐；大壶,n
algebra,,代数学,n
attorney,,代理人；辩护律师,n
deputy,,代理人 adj. 副的,n
representative,,代表性的；代议制的,adj
delegate,,代表；委员；特派员,n
gorilla,,大猩猩,n
magnitude,,重大；星等,n
massacre,,大屠杀；残杀,n
stride,,大踏步走 n. 大步,v
embassy,,大使馆；大使的职务,n
ambassador,,大使；使节,n
mansion,,大厦；大楼；宅第,n
multitude,,大批；大群；大量,n
barley,,大麦,n
continental,,大陆的；大陆性的,adj
infinity,,无穷大,n
steak,,大块牛肉；牛排,n
butt,,大酒桶；桶,n
largely,,主要地,adv
widely,,大大地,adv
prairie,,大草原；牧场,n
smash,,打碎；打破；粉碎,v
sneeze,,打喷嚏,v
lighter,,打火机；引燃器,n
snore,,打鼾；打呼噜,v
thresh,,打谷；脱粒,v
forge,,打（铁等）；锻造,v
passport,,达到目的的手段,n
inaccessible,,达不到的；难接近的,adj
frustrate,,挫败,v
latent,,存在但看不见的,adj
frail,,脆弱的,adj
fragile,,脆弱的；体质弱的,adj
crisp,,脆的,adj
catalyst,,催化剂；刺激因素,n
promotion,,促进；提升,n
reckless,,粗心大意的；鲁莽的,adj
vulgar,,粗俗的；庸俗的,adj
massive,,粗大的；大而重的,adj
harsh,,粗糙的；严厉的,adj
jungle,,丛林；密林；莽丛,n
follow,,从事（职业）；经营,v
overflow,,从…中溢出,v
smart,,刺疼；扎疼；剧痛,v
prick,,刺（穿） n. 刺痛,v
thereafter,,此后；以后,adv
magnetism,,磁；魅力,n
porcelain,,瓷 adj. 瓷的；瓷制的,n
initial,,词首的,adj
glossary,,词汇表；术语汇编,n
vocabulary,,词汇表；词汇汇编,n
stem,,词干,n
poke,,戳；刺；伸（头等）,v
lipstick,,唇膏；口红,n
stainless,,不锈的；纯洁的,adj
sheer,,纯粹的；全然的,adj
perpendicular,,垂直的,adj
author,,创造者；创始人,n
innovation,,创新；改革；新设施,n
initiative,,倡议；新方案,n
puff,,喘气；喷（烟等）,v
shipwreck,,船舶失事,n
report,,传说；议论,n
infectious,,传染的；感染性的,adj
romance,,传奇；浪漫文学,n
herald,,传令官；通报者,n
missionary,,传教士,n
sensor,,传感器；灵敏元件,n
circular,,传单；通报；通函,n
leaflet,,传单,n
convey,,传达；传播；转让,v
pierce,,穿透；戳穿,v
penetration,,穿入；渗透,n
antenna,,触角；天线,n
virgin,,处女 adj. 处女的,n
transaction,,交易；处理,n
penalty,,处罚；刑罚；罚款,n
exclusive,,除外的,adj
notorious,,臭名昭著的,adj
scandal,,丑事；丑闻；耻辱,n
specimen,,抽样；样品,n
extraction,,抽出；提取法,n
adore,,崇拜；爱慕；很喜欢,v
worship,,崇拜；做礼拜,v
bug,,虫子；臭虫,n
punch,,打孔 n. 冲压机,v
strife,,冲突；竞争,n
equator,,赤道；天球赤道,n
gear,,齿轮；传动装置,n
persist,,持续；存留,v
breakfast,,吃早餐,v
dine,,吃饭,v
proceeding,,程序；行动；事项,n
length,,长度,n
acknowledge,,承认；告知收到,v
shoulder,,承担；挑起,v
integrity,,诚实；正直,n
offer,,出现,v
membership,,成员资格；会员人数,n
systematic,,成体系的,adj
kit,,成套工具；用具包,n
commend,,称赞；表扬；推荐,v
brood,,沉思；郁闭地沉思,v
muse,,沉思；默想；冥想,v
meditate,,沉思；冥想,v
hush,,沉默 int. 嘘！,n
immerse,,沉浸；给…施洗礼,v
repeal,,撤销,v
lathe,,车床 v. 用车床加工,n
row,,吵架；口角,n
mock,,嘲弄；挖苦,v
reign,,（某君主的）统治时期,n
supersonic,,超声的；超声速的,adj
ultrasonic,,超声的 n. 超声波,adj
surpass,,超过；超越；胜过,v
nickname,,绰号；诨号,n
waggon,,敞蓬车厢,n
spectacle,,场面；景象；奇观,n
resident,,常住者,n
haunt,,（鬼魂）经常出没,v
visit,,拜访,v
frequent,,常见的；频繁的,adj
shovel,,铲；铁铲 v. 铲,n
toad,,蟾蜍；癞蛤蟆,n
diesel,,柴油发动机；内燃机,n
errand,,差使；差事,n
ascertain,,查明；确定；弄清,vt
horizon,,地平线,n
tactics,,战术；兵法,n
grassy,,草多的,adj
herb,,草本植物；香草,n
groove,,槽,n
manipulate,,操作；操纵；控制,v
hatch,,策划；密谋,v
warehouse,,仓库；货栈,n
cruelty,,残酷；残酷行为,n
napkin,,餐巾（纸）,n
participate,,参与,v
senator,,参议员,n
reference,,参考文献；参照物,n
participant,,参加者,n
spectator,,参观者；观众,n
parameter,,参（变）数；参量,n
recipe,,菜谱；烹饪法,n
assumption,,假定,n
rule,,裁决；裁定,v
substance,,内容；本旨；财产,n
friction,,摩擦,n
sermon,,布道；讲道；说教,n
absent,,不在的,adj
disagreement,,争论；不一致,n
awkward,,令人尴尬的,adj
immortal,,不朽的；永生的,adj
wretched,,不幸的,adj
misfortune,,不幸；灾祸；灾难,n
incompatible,,不相容的,adj
instability,,不稳定性,n
incomplete,,不完全的；未完成的,adj
stuffy,,不透气的；闷热的,adj
opaque,,不透明的,adj
improper,,不适当的；不合理的,adj
dissatisfaction,,不满；不平,n
watertight,,不漏水的；防水的,adj
inevitably,,不可避免地,adv
irrespective,,不考虑的；不顾的,adj
inaccurate,,不精密的；不准确的,adj
unreasonable,,不讲道理的；过高的,adj
undesirable,,不合需要的；讨厌的,adj
unfit,,不合适的；无能力的,adj
absurd,,不合理的；荒唐的,adj
irregularity,,不规则；不整齐,n
disregard,,不管；不顾 n. 忽视,v
uncertain,,不定的；无常的,adj
impurity,,杂质；不纯,n
inadequate,,不充足的；不适当的,adj
invariably,,不变地；永恒地,adv
uneasy,,不安的；拘束的,adj
mammal,,哺乳动物,n
supplement,,补角,n
complement,,补充 n. 补足（物）,v
compensation,,补偿；赔偿；赔偿费,n
humanitarian,,博爱的 n. 慈善家,adj
barge,,驳船；大型游船,n
fluctuation,,波动,n
fluctuate,,波动；使波动,v
invalid,,病人,n
ward,,病房；病室；监房,n
strength,,兵力；强度,n
icy,,冰冷的；冷冰冰的,adj
objective,,目标 adj. 宾格的,n
villa,,别墅,n
characterize,,表现…的特性,v
signify,,表示；意味着,v
manifest,,表明 adj. 明显的,v
seemingly,,表面上；外表上,adv
superficial,,表面的；肤浅的,adj
criterion,,标准；准则；尺度,n
norm,,标准；规范；平均数,n
heading,,标题；题词；题名,n
reason,,论证；推断,v
advocate,,拥护 n. 辩护律师,v
discrimination,,歧视；辨别；识别力,n
transform,,变换,v
loosen,,变松,v
alteration,,变更；改变,n
fall,,变成；成为；陷入,v
program,,编制程序,v
edit,,编辑；编纂；校订,v
verge,,边缘；边界,n
rim,,边；边缘；（眼镜）框,n
hearth,,壁炉地面；炉边,n
fireplace,,壁炉,n
patron,,庇护人；赞助人,n
diploma,,毕业文凭；学位证书,n
indispensable,,必不可少的；必需的,adj
sullen,,绷着脸不高兴的,adj
bandage,,绷带；包带,n
breakdown,,崩溃；倒塌；失败,n
essence,,本质；本体,n
captive,,被俘虏的,adj
reverse,,背面；反面,n
deviation,,背离；偏离；偏差,n
arctic,,北极的 n. 北极,adj
tragic,,悲惨的；悲剧的,adj
woe,,悲哀；悲痛；苦恼,n
grief,,悲哀；悲痛；悲伤,n
firework,,爆竹；花炮；烟火,n
storm,,爆发 v. 猛攻,n
tyranny,,暴政；专制；残暴,n
wrath,,暴怒；狂怒；愤慨,n
tyrant,,暴君；专制君主,n
panther,,豹；黑豹；美洲狮,n
leopard,,豹,n
grumble,,抱怨；发牢骚,v
announce,,报告…的来到,v
vengeance,,报复；报仇；复仇,n
fortress,,堡垒；要塞,n
assurance,,保证,n
fuse,,保险丝；导火线,n
reservation,,预定；预订；保留意见,n
safeguard,,保护措施,n
preservation,,保存；储藏；保持,n
saturation,,饱和（状态）；浸透,n
mist,,薄雾 v. 下薄雾,n
chip,,薄片；碎片,n
inclusive,,包括的,adj
siege,,包围；围攻；围困,n
embrace,,包括；包含,v
baseball,,棒球运动；棒球,n
hemisphere,,半球,n
radius,,半径距离；半径范围,n
scar,,瘢痕,n
liner,,班船；定期班机,n
trigger,,扳机 v. 触发；引起,n
tar,,柏油；焦油,n
blind,,百叶窗；窗帘；遮帘,n
shutter,,百叶窗；（相机）快门,n
lily,,百合；百合花,n
millionaire,,百分富翁；巨富,n
white,,白种（人）的,adj
blond,,白肤金发碧眼的人,n
idiot,,白痴；傻子,n
bank,,把钱存入银行,v
tabulate,,把…制成表,v
bestow,,把…赠与,v
subdivide,,把…再分,v
dock,,把…引入船坞,v
straighten,,把…弄直；挺起来,v
flatten,,把…弄平；击倒,v
ascribe,,把…归于,v
except,,把…除外；除去,v
entitle,,把…称作,v
ballet,,芭蕾舞；芭蕾舞剧,n
haughty,,傲慢的；轻蔑的,adj
foul,,肮脏的；丑恶的,adj
assassinate,,暗杀；行刺；中伤,v
burial,,安葬；埋葬；埋藏,n
luxurious,,爱好奢侈的；豪华的,adj
patriot,,爱国者；爱国主义者,n
patriotic,,爱国的,adj
dwarf,,矮子；侏儒,n
stout,,肥胖的；厚实牢固的,adj
alas,,唉；哎呀,int
egyptian,,埃及的 n. 埃及人,adj
pathetic,,哀婉动人的；可怜的,adj
should,,应该；竟然会,v
ought,,早应该；本应,v
scripture,,《圣经》；圣书,n
referee,,（足球等）裁判员,n
pendulum,,（钟等的）摆,n
shuttle,,（织机的）梭,n
outbreak,,（战争、愤怒等）爆发,n
market,,推销,v
gross,,（语言、举止）粗俗的,adj
heave,,（用力地）举起；抛,v
pop,,（意外地）出现,v
lining,,（衣服里的）衬里,n
mild,,味淡的,adj
panel,,（选定的）专门小组,n
rigorous,,严格的,adj
climax,,顶点,n
epoch,,（新）时代；历元,n
shrimp,,（小）虾；河虾；褐虾,n
peak,,（物体的）尖端,n
cane,,（藤等）茎；手杖,n
drain,,（水等）流掉,v
switch,,（树木的）软枝条,n
board,,付费（在某人家里）膳宿,v
immigrate,,（使）移居入境,v
disperse,,（使）分散；驱散,v
lump,,（使）成团；结块,v
deviate,,（使）背离；偏离,v
pose,,（使）摆好姿势,v
expenditure,,（时间等）支出；消费,n
elapse,,（时间）过去；消逝,v
hoarse,,（声音）嘶哑的,adj
clearing,,（森林中的）空旷地,n
shade,,（色彩的）浓淡；深浅,n
eclipse,,（日；月）食,n
constitution,,（人的）体格；素质,n
spill,,（人）摔下；跌下,n
unanimous,,（全体）一致的,adj
quiver,,（轻微地）颤动,v
perch,,（禽鸟的）栖木,n
span,,（桥墩间的）墩距,n
pier,,码头；（桥）墩,n
frock,,（女）连衣裙,n
flutter,,（鸟）振翼；飘动,v
resume,,（谋职者的）个人简历,n
clown,,（马戏的）小丑；丑角,n
pace,,踱步,v
lounge,,（旅馆等的）休息室,n
pope,,（罗马天主教的）教皇,n
axle,,（轮）轴；车轴；心棒,n
measurement,,（量得的）尺寸；大小,n
realization,,（理想等的）实现,n
chord,,和弦,n
pyjamas,,（宽大的）睡衣裤,n
elegant,,（举止、服饰等）雅致的,adj
hard,,（酒）烈性的,adj
refreshment,,（精力的）恢复；爽快,n
ticket,,（交通违章）罚款传票,n
gesture,,（讲话时等）做手势,v
situation,,（建筑物等的）位置,n
software,,（计算机的）软件,n
bishop,,（基督教的）主教,n
insert,,插入；放进,v
kernel,,（果实的）核；谷粒,n
wisdom,,智慧,n
growl,,（狗等）嗥叫；咆哮,v
shaft,,（工具的）柄；杆状物,n
buzz,,（蜂等）嗡嗡叫,v
breed,,（动物）品种,n
ear,,（稻麦等的）穗,n
dean,,（大学）院长；系主任,n
fertile,,（创造力）丰富的,adj
sink,,（厨房内的）洗涤槽,n
versus,,（比赛等中）对,prep
ranch,,（北美洲的）大牧场,n
grope,,（暗中）摸索；探索,v
pedlar,,（挨户兜售的）小贩,n
rally,,集合,v
squat,,（使）蹲下,v
fling,,（用力）扔；抛,v
scrub,,擦洗；擦净 n. 擦洗,v
tread,,踩；踏；践踏,v
crack,,发出爆裂声,v
slander,,诽谤；诋毁 v. 诽谤；诋毁,n
escort,,护卫；护送 n. 护卫者；护送车辆,v
swell,,使膨胀；隆起,v
menace,,威胁 v. （进行）威胁,n
tramp,,以沉重的脚步走（过） n. 跋涉,v
trample,,践踏；蹂躏 n. 践踏；蹂躏,v
suicide,,自杀 v. 自杀,n
tighten,,（使）变紧,v
jingle,,（使）丁当响,v
fret,,（使）烦恼,v
thrill,,（使）激动,v
deflect,,（使）偏斜,v
tilt,,（使）倾斜,v
revolve,,（使）旋转,v
rotate,,（使）旋转,v
compensate,,补偿；赔偿,v
default,,不履行义务 v. 不履行义务,n
infer,,推断,v
repay,,偿还；报答,v
scoff,,嘲笑；嘲弄,v
hoe,,锄地,v
retort,,反击；反驳,v
broaden,,放宽；变阔,v
decompose,,腐败；分解,v
chorus,,合唱；齐声说,v
supervise,,监督；监视,v
beware,,谨防；当心,v
grab,,攫取；抓取,v
entreat,,恳求,v
concentrate,,浓缩；提浓,v
urge,,强烈希望,v
riot,,骚乱；暴乱 v. 发动骚乱,n
shrug,,耸（肩） n. 耸肩,v
revive,,苏醒；复兴,v
terminate,,停止；终止,v
solidify,,凝固,v
dazzle,,使目眩；使倾倒,v
transplant,,移植（器官、皮肤等）；移植；移种（植物）,v
xerox,,用静电复印,v
peck,,啄；啄起,v
trot,,（马）小跑 n. （马）小跑；慢跑,v
ridicule,,嘲弄；挖苦 n. 嘲弄；挖苦,v
chatter,,喋喋不休 n. 喋喋不休,v
sneer,,冷笑；嘲笑 n. 冷笑；嘲笑,v
boycott,,联合抵制 n. 抵制行动；受抵制时期,v
plunder,,掠夺；劫掠 n. 掠夺；抢劫,v
endeavor,,努力；尽力 n. 努力；尝试,v
scramble,,爬行；攀登 n. 爬行；攀登,v
flap,,拍打 n. 拍打；拍动,v
slaughter,,屠杀；屠宰 n. 屠杀；屠宰,v
tow,,拖引；牵引 n. 拖引；牵引,v
credit,,相信；信任 n. 相信；信任,v
clockwise,,顺时针方向转地 adj. 顺时针方向转的,adv
headlong,,头向前地 adj. 头向前的,adv
counter,,相反地 adj. 相反的,adv
eastward,,向东,adv
moslem,,穆斯林 adj. 穆斯林的,n
melancholy,,忧郁的 adj. 忧郁；悲伤,n
bulletin,,告示；公告；公报,n
allowance,,津贴；补助费,n
cancel,,取消；撤销；删去,vt
numerous,,众多的,adj
surgeon,,外科医生,n
analyse,,分析；分解；解析,vt
abrupt,,突然的；意外的；唐突的；鲁莽的,adj
spacious,,宽广的；宽敞的,adj
disapproval,,不赞成,n
spontaneous,,自发的；无意识的；自然的；天真率直的,adj
