word,phonetic,translation,part_of_speech
tropical,,热带的,adj
molecule,,分子；克分子,n
general,,总的；一般的 n. 将军,adj
gentle,,和蔼的；轻柔的,adj
motion,,运动；手势；提议,n
however,,然而；不管怎样,adv
float,,漂浮；使漂浮,v
adjust,,调整；调节,v
drama,,戏剧,n
circular,,圆的；循环的,adj
financial,,财政的；金融的,adj
above,,在…上面；高于,prep
enthusiastic,,热情的；热心的,adj
landlord,,地主；房东；店主,n
volcano,,火山,n
convey,,传送；运送,v
hard,,硬的；困难的,adj
microphone,,话筒；麦克风,n
proud,,骄傲的；自负的〔含贬义〕；自豪的,adj
gently,,有礼貌地；柔和地,adv
curl,,卷毛；螺旋 v. 卷曲,n
gloomy,,黑暗的；令人沮丧的,adj
flavour,,味；味道；风味,n
loud,,响亮的；吵闹的,adj
manner,,方式；态度；礼貌,n
psychological,,心理的；心理学的,adj
passive,,被动的；消极的,adj
tender,,嫩的；脆弱的,adj
dry,,干的；干燥的,adj
mute,,缄默的 n. 哑巴,adj
dorm,,宿舍,n
discard,,丢弃；抛弃；遗弃,v
change,,改变；变化；零钱,n
outstanding,,突出的；杰出的,adj
distress,,忧虑；悲伤,n
wear,,磨损,v
relate,,使联系；叙述,v
undergo,,经历；经受；忍受,v
radioactive,,放射性的,adj
geography,,地理；地理学,n
his,,他的；他的东西,pron
probable,,很可能的；大概的,adj
aware,,知道的；意识到的,adj
central,,中心的；主要的,adj
ownership,,所有（权）；所有制,n
household,,家庭；户；家务,n
site,,地点；地基；场所,n
nine,,九；九个,num
voyage,,航海；航空 v. 航海；航行,n
expensive,,昂贵的；花钱多的,adj
provide,,提供；装备；供给,v
before,,在…以前,prep
empty,,空的；空洞的,adj
heat,,热；炎热 v. 变热,n
professional,,职业的 n. 专业人员,adj
canadian,,加拿大的,adj
beam,,梁；横梁；束；柱,n
last,,最后的 adv. 最后,adj
cause,,原因；理由；事业,n
reluctant,,不愿的；勉强的,adj
exclaim,,呼喊；惊叫,v
breed,,品种 v. 使繁殖,n
keeper,,饲养员；看护人,n
mouth,,嘴；口；口腔,n
camel,,骆驼,n
hell,,地狱；极大的痛苦,n
fourth,,第四 n. 四分之一,pron
march,,三月,n
entrance,,入口；门口；进入,n
essential,,必要的；本质的,adj
consider,,考虑；认为；关心,v
compress,,压紧；压缩,v
brow,,额；眉；眉毛,n
sound,,健康的；完好的,adj
recall,,回想；叫回；收回,v
scarcely,,几乎不；仅仅,adv
secure,,安心的；安全的,adj
mayor,,市长,n
most,,det；最多的 adv. 最；很,pron
connection,,连接；联系,n
nature,,大自然；本性；性质,n
alone,,单独的 adv. 单独地,adj
marvellous,,奇迹般的；了不起的,adj
hold,,拿住；掌握；拥有,v
like,,喜欢；喜爱；希望,v
treat,,对待；处理 n. 款待,v
beg,,乞求；请求,v
footstep,,脚步；脚步声；足迹,n
himself,,他自己；他亲自,pron
cure,,医治；消除 n. 治愈,v
bough,,树枝,n
bee,,蜂；密蜂；忙碌的人,n
treaty,,条约；协议；协定,n
bird,,鸟；禽,n
butterfly,,蝴蝶,n
insert,,插入；嵌入；登载,v
phase,,阶段；相位,n
irregular,,不规则的；不整齐的,adj
necessarily,,必然；必定,adv
cloth,,布；衣料；桌布,n
door,,门；通道；一家,n
description,,描写；形容；种类,n
marry,,结婚；娶；嫁,v
beat,,打；敲；打败,v
community,,社区；社会；公社,n
swing,,摇摆；回转 n. 摇摆,v
branch,,树枝；分部；分科,n
stimulate,,刺激；激励；激发,v
uneasy,,心神不安的；忧虑的,adj
solemn,,严肃的；庄重的；庄严的；隆重的,adj
sew,,缝制；缝纫,v
astronaut,,宇宙航行员；宇航员,n
memorial,,纪念的；记忆的,adj
dispose,,去掉；丢掉；销毁,v
brighten,,使发光；使快活,v
addition,,附加物；加；加法,n
sulfur,,硫（磺）；硫黄,n
beginner,,初学者；生手,n
impress,,给…深刻印象,v
print,,印刷 n. 印刷的文字,v
fit,,适合；安装,v
lay,,置放；铺设；设置,v
pollute,,弄脏；污染；沾污,v
experimental,,实验的；试验的,adj
attach,,缚；系；贴；附加,v
focus,,聚焦；注视 n. 焦点,v
hunt,,打猎；搜寻 v. 追猎,n
cruel,,残忍的；残酷的,adj
desk,,书桌；办公桌,n
cost,,价格；代价；成本,n
slam,,使劲关；砰地放下,v
decay,,腐烂；衰败 n. 腐烂,v
opera,,歌剧,n
towel,,毛巾；手巾,n
crowd,,人群；一伙人；大众,n
decade,,十年；十年期,n
introduction,,介绍；引进；引言,n
car,,汽车；小汽车；轿车,n
prime,,首要的 n. 青春,adj
ache,,痛 n. 疼痛,v
grand,,宏伟的；重大的,adj
earn,,赚得；挣得；获得,v
goodness,,优良；德性；仁慈,n
gunpowder,,黑色火药；有烟火药,n
spray,,浪花；喷雾 v. 喷,n
guide,,导游者 v. 给某人领路；带领,n
pile,,堆 v. 堆叠；累积,n
bless,,为…祝福,v
row,,（一）排；（一）行,n
trick,,诡计；窍门 v. 哄骗,n
february,,二月,n
cell,,细胞；小房间,n
completely,,十分；完全地,adv
overtake,,追上；赶上,v
extend,,延长；扩大,v
pair,,一对 v. 成对；配对,n
policy,,政策；方针,n
sympathetic,,同情的,adj
mass,,团；众多；群众,n
desperate,,拼死的；绝望的,adj
initial,,最初的,adj
red,,红色的 n. 红色,adj
award,,奖；奖品,n
dig,,掘；挖；采掘,v
electron,,电子,n
comfortable,,舒适的,adj
association,,协会；团体；联合,n
labour,,劳动；工作；劳工,n
diagram,,图解；图表；简图,n
scheme,,计划；规划；诡计,n
accustomed,,惯常的；习惯的,adj
substantial,,坚固的,adj
awake,,醒着的 v. 唤醒,adj
entry,,入口处；登记；进入,n
assistant,,助手；助理；助教,n
pocket,,衣袋 adj. 袖珍的,n
code,,准则；法典；代码,n
lime,,石灰,n
drum,,鼓；鼓状物；圆桶,n
singular,,单数的；非凡的,adj
aim,,瞄准；针对；致力,v
counter,,柜台；计数器,n
because,,由于；因为,conj
religious,,宗教的；虔诚的,adj
persuade,,说服,v
consumption,,消耗量；消耗,n
harmony,,调合；协调；和谐,n
improvement,,改进；改善；改进之处,n
dial,,钟面；拨号盘 v. 拨,n
efficient,,效率高的；有能力的,adj
loudspeaker,,扬声器；喇叭,n
typist,,打字员,n
accumulate,,积累；堆积,v
grasp,,抓紧；掌握 n. 抓,v
picnic,,郊游；野餐 v. 野餐,n
crisis,,危机；存亡之际,n
underneath,,prep；在下面；在底下,adv
contain,,包含；容纳,v
go,,去；走；变为,v
loyalty,,忠诚；忠心,n
amaze,,使惊奇；使惊愕,v
copper,,铜；铜币,n
delivery,,投递；交付；分娩,n
institute,,研究所；学院,n
assign,,指派〔任务〕；分配；分派,v
intelligence,,智力；理解力；情报,n
fill,,装满；盛满；占满,v
overhead,,在头顶上的；架空的,adj
conscience,,良心；道德心,n
ours,,我们的,pron
borrow,,借；借用；借人,v
landing,,上岸；登陆；着陆,n
urgent,,紧急的,adj
roman,,古罗马人 adj. 罗马的,n
remind,,提醒；使想起,v
power,,能力；力；权；幂,n
pick,,镐；鹤嘴锄,n
possess,,占用；拥有（财产）,v
between,,在…中间,prep
cafe,,咖啡馆；小餐厅,n
solid,,固体的 n. 固体,adj
badly,,坏；差；严重地,adv
or,,或；或者；即,conj
individual,,个别的；独特的,adj
headquarters,,总部；司令部,n
medal,,奖章；勋章；纪念章,n
associate,,交往 n. 伙伴；同事,v
post,,柱；桩；杆 v. 贴出,n
awkward,,尴尬的；笨拙的,adj
generally,,一般地；通常地,adv
drop,,使落下；降低,v
fine,,美好的；纤细的,adj
its,,. 它的,det
carry,,携带；运载；传送,v
bill,,账单；票据；招贴,n
barber,,理发师,n
payment,,支付,n
tower,,塔 v. 屹立；高耸,n
luggage,,行李；皮箱；皮包,n
important,,重要的；有势力的,adj
flare,,闪耀,v
off,,（离）开；（停）止,adv
dear,,亲爱的 int. 啊,adj
constant,,经常的；永恒的,adj
mode,,方式；样式,n
coal,,煤；煤块,n
approximate,,近似的 v. 近似,adj
defect,,缺点；缺陷；欠缺,n
afternoon,,下午；午后,n
worthless,,无价值的；无用的,adj
infect,,传染；感染,v
ultimate,,最后的；最终的,adj
linen,,亚麻布；亚麻织物,n
moist,,湿润的；多雨的,adj
anger,,怒；愤怒 v. 使发怒,n
april,,四月,n
fate,,命运；天数,n
match,,比赛；竞赛；对手,n
gasoline,,（美）汽油,n
how,,怎么；怎样；多少,adv
patient,,忍耐的 n. 病人,adj
cunning,,狡猾的；狡诈的,adj
paragraph,,（文章的）段；节,n
alternative,,替换物；取舍；抉择,n
dust,,尘土；灰尘,n
wound,,创伤；伤 v. 使受伤,n
grade,,给…分等级 n. 等级,v
pop,,流行音乐；流行歌曲,n
aviation,,航空；航空学,n
vast,,巨大的；大量的,adj
diverse,,不一样的；相异的,adj
enjoy,,享受；欣赏；喜爱,v
potential,,潜在的 n. 潜力,adj
deceive,,欺骗；蒙蔽；行骗,v
voltage,,电压,n
reporter,,记者；通讯员,n
dialog,,对话；对白,n
air,,空气；空中,n
circulate,,使循环,v
garden,,花园；菜园；公园,n
discovery,,发现；被发现的事物,n
underline,,划线于…之下,v
concept,,概念；观念；设想,n
look,,看；显得 n. 看,v
forever,,永远；总是；老是,adv
worship,,礼拜；崇拜；崇拜: 爱慕：崇敬 v. 崇拜,n
altogether,,完全；总而言之,adv
tough,,坚韧的；健壮的,adj
glimpse,,瞥见 n. 一瞥；一看,v
dialect,,方言；土语；地方话,n
vertical,,垂直的；竖式的,adj
vice,,罪恶；恶习,n
romantic,,浪漫的,adj
dictate,,口授；命令,v
health,,健康状况；健康,n
awful,,令人不愉快的,adj
plural,,复数的 n. 复数,adj
influential,,有影响的；有权势的,adj
piece,,块；碎片 v. 拼合,n
free,,自由的；空闲的,adj
robot,,机器人；自动机,n
applicable,,能应用的；适当的,adj
demonstrate,,说明；论证；表露,v
nobody,,谁也不；无人,pron
unload,,卸（货）,v
apologize,,道歉；谢罪；认错,v
complex,,复杂的,adj
anxiety,,焦虑；忧虑；渴望,n
drag,,拖；拉；拖曳,v
clay,,粘土；泥土,n
government,,政府；治理；政治,n
flower,,花；花卉；开花,n
casual,,偶然的；随便的,adj
outwards,,向外；往海外,adv
withstand,,抵挡；反抗,v
forgive,,原谅；饶恕；宽恕,v
eve,,前夜；前夕,n
bind,,捆绑；包扎；装订,v
pillar,,柱；柱子；栋梁,n
metric,,公制的；米制的,adj
pine,,松树；松木,n
explore,,探险；探索,v
profession,,职业,n
eighteen,,十八；十八个,num
breath,,气息；呼吸,n
gang,,一帮；一伙,n
effort,,努力；努力的成果,n
hardship,,艰难；困苦,n
near,,近；接近 adj. 近的,adv
shower,,阵雨；（一）阵；淋浴,n
alive,,活着的；活跃的,adj
indian,,印度的 n. 印度人,adj
serve,,为…服务；招待,v
backward,,向后的；倒退的,adj
fear,,害怕；担心 v. 害怕,n
operational,,操作上的；可使用的,adj
delay,,耽搁；延误；推迟,v
arithmetic,,算术；四则运算,n
value,,价值；价格 v. 评价,n
madam,,夫人；女士；太太,n
dangerous,,危险的；不安全的,adj
if,,假如；如果,conj
per,,每,prep
loss,,遗失；损失；失败,n
damp,,潮湿的；有湿气的,adj
age,,年龄；时代 v. 变老,n
launch,,发射；投射；发动,v
stain,,沾污；给…着色,v
vain,,徒劳的；自负的,adj
gratitude,,感激；感谢；感恩,n
assignment,,任务；指定的作业,n
egg,,蛋；卵；蛋；鸡蛋,n
tailor,,裁缝 v. 专门制作；订做,n
reliable,,可靠的；可信赖的,adj
pole,,杆；柱,n
broad,,宽的；阔的；广泛的,adj
june,,六月,n
accordingly,,照着；因此；所以,adv
careless,,粗心的；漫不经心的,adj
comfort,,舒适；安慰 v. 安慰,n
facility,,设备,n
employee,,受雇者；雇员；雇工,n
typical,,典型的；代表性的,adj
nucleus,,核；（原子）核；核心,n
all,,全部的 pron. 全部,det
negative,,否定的；消极的,adj
india,,印度,n
advanced,,先进的；高级的,adj
cottage,,村舍；小屋,n
oblige,,迫使,v
evaluate,,评价；估…的价,v
skilled,,有技能的；熟练的,adj
inn,,小旅店；小酒店,n
static,,静的；静态的,adj
forty,,四十；第四十,num
severe,,严厉的,adj
portrait,,肖像；画像,n
derive,,取得；起源,v
partial,,部分的；不公平的,adj
yearly,,adj&adv. 每年的,
straw,,稻草；麦杆；吸管,n
dip,,浸；蘸,v
invite,,邀请；（正式）邀请；请求,v
cord,,细绳；粗线；索,n
invasion,,入侵；侵略；侵犯,n
audience,,听众；观众；读者,n
compound,,化合物；复合词,n
risk,,风险；危险；冒险,n
almost,,几乎；差不多,adv
loosen,,解开；使松驰,v
industrialize,,使工业化,v
glorious,,光荣的；壮丽的,adj
normally,,通常；正常地,adv
excess,,超越；过量；过度,n
ridiculous,,荒谬的；可笑的,adj
balloon,,气球；玩具气球,n
in,,在…里；进；入,prep
everyday,,每天的；日常的,adj
exaggerate,,夸大；夸张,v
furthermore,,而且；此外,adv
transfer,,转移；调动,v
criminal,,犯人；罪犯；刑事犯,n
christian,,基督教徒；信徒,n
cargo,,船货；货物,n
plantation,,种植园,n
gross,,总的；严重的,adj
gradual,,逐渐的；渐进的,adj
culture,,文化；文明,n
position,,姿势；位置；职位,n
four,,四；四个；第四,num
immigrant,,移民,n
trend,,倾向,n
humid,,湿的；湿气重的,adj
preparation,,准备；预备；制备,n
magnetic,,磁的；有吸引力的,adj
november,,十一月,n
clothes,,衣服；服装,n
glow,,白热光 v. 发白热光,n
pad,,垫；本子 v. 填塞,n
dusk,,薄暮；黄昏；幽暗,n
force,,强迫 n. 力；力量,v
rainy,,下雨的；多雨的,adj
tame,,驯服的；顺从的,adj
formal,,正式的；礼仪上的,adj
switch,,开关；转换 v. 转换,n
fruit,,水果；果实；成果,n
equation,,方程（式）；等式,n
circumstance,,情况；条件；境遇,n
eighty,,八十；八十个,num
reach,,抵达；伸出；达到,v
luxury,,奢侈；奢华；奢侈品,n
pound,,磅；英磅,n
beer,,啤酒,n
accuracy,,准确（性）；准确度,n
punish,,罚；惩罚；处罚,v
poetry,,诗；诗歌；诗作,n
idle,,空闲的；懒散的,adj
rare,,稀薄的；稀有的,adj
environment,,环境；外界,n
island,,岛；岛屿,n
color,,颜色；彩色；颜料,n
extremely,,极端；极其；非常,adv
certainly,,一定；必定；当然,adv
tractor,,拖拉机；牵引车,n
handwriting,,笔迹；手迹；书法,n
aid,,帮助；助手；救护,n
craft,,工艺；手艺,n
laugh,,笑；发笑 n. 笑,v
century,,世纪；百年,n
hers,,她的（所有物）,pron
gravity,,重力；引力；严重性,n
northeast,,东北 adj. 位于东北的,n
purpose,,目的；意图,n
issue,,问题；发行 v. 发行,n
literary,,文学（上）的,adj
hire,,租借 n. 租用；雇用,v
nursery,,托儿所；苗圃,n
excite,,使激动；引起,v
resolution,,坚决；坚定；决定,n
disappoint,,使失望；使受挫折,v
silver,,银；银币；银器,n
hesitate,,犹豫；踌躇；含糊,v
transmit,,传送；传达；发射,v
threaten,,威胁；恐吓,v
lap,,〔坐着时的〕大腿部；一圈,n
tremendous,,极大的；非常的,adj
independence,,独立；自主；自立,n
manager,,经理；管理人,n
brass,,黄铜；黄铜器,n
band,,乐队；带；波段,n
proceed,,进行；继续进行,v
expansion,,扩大；扩充；扩张,n
from,,从…来,prep
elimination,,排除；消除；消灭,n
defend,,保卫；防守,v
significant,,有意义的；重要的,adj
always,,总是；一直；永远,adv
rod,,杆；竿；棒,n
mainland,,大陆,n
maximum,,最大量 adj. 最大的,n
honeymoon,,蜜月,n
content,,满意的；满足的,adj
scholar,,学者（尤指文学方面）,n
tedious,,冗长乏味的；沉闷的,adj
late,,迟的 adv. 迟；晚,adj
germany,,德意志；德国,n
figure,,数字；外形；人物,n
clearly,,明白地；清晰地,adv
follow,,跟随；结果是,v
fortunately,,幸运地；幸亏,adv
particle,,微粒；粒子,n
version,,说法；译文；改写本,n
pink,,粉红色 adj. 粉红色的,n
bring,,带来；引出；促使,v
ground,,地；场地；根据,n
pursue,,进行；追赶；追踪,v
film,,影片；胶卷；薄层,n
canada,,加拿大,n
propose,,提议；求婚,v
recorder,,录音机；记录者,n
economy,,经济；节约；节省,n
sensible,,明智的；感觉得到的,adj
among,,在…之中,prep
discussion,,讨论；谈论；论述,n
republic,,共和国；共和政体,n
yawn,,打呵欠 n. 呵欠,v
lawn,,草地；草坪；草场,n
gas,,气体；煤气；汽油,n
distant,,在远处的；疏远的,adj
ability,,能力；能耐；本领,n
instinct,,本能；直觉；生性,n
approval,,批准；赞成；同意,n
await,,等候；期待,v
lemon,,柠檬；柠檬树,n
triangle,,三角（形）,n
advise,,劝告；建议；通知,v
bank,,银行；库；沿；堤,n
measurement,,尺寸；衡量；测量,n
